question,optionA,optionB,optionC,optionD,answer,,,,,,,,,,,,,topic_chapter,topic_confidence,all_topics,matched_keywords,topic_section_id,topic_section_title,topic_section_confidence,all_sections,matched_section_keywords
"In a solution like blood that is buffered to minimise changes in pH, what deter - mines the pH of the solution?",the concentration of the hydronium ions,the logarithm of the concentration of the hydronium ions,the ratio of the concentration of hydronium ions to hydroxide ions.,the ratio of the concentrations of the two components of the buffer.,D,,,,,,,,,,,,,Chapter 1 - Chemicals,1.000,Chapter 1 - Chemicals,"-, a, in, is, like, of, ph, solution, the, to",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_9::9_3_diffusion_transport_of_oxygen_heads_up; chapter_9::9_x_control_of_breathing_heads_up,"-, a, in, is, of, the"
Which one of the following acids is not normally found in the body?,hydrochloric acid,carbonic acid,nucleic acid,acetylsalicylic acid,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.999,Chapter 1 - Chemicals,"acid, bodi, found, found in, in, in the, in the bodi, is, of, the, the bodi",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up,"bodi, found, found in, in, is, of, the"
"A lipid such as oleic acid contains a number of double bonds in the carbon chain. Because of this, what term is applied to it?",monounsaturated,diunsaturated,polyunsaturated,saturated,C,,,,,,,,,,,,,Chapter 1 - Chemicals,1.000,Chapter 1 - Chemicals,"a, acid, carbon, contain, in, in the, is, lipid, of, such, the, to",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_1::1_8_fats_heads_up,"a, carbon, in, is, of, the"
What chemical symbol for the element/atom occurs in an amino acid but not in fats and carbohydrates?,N,H,O,C,A,,,,,,,,,,,,,Chapter 1 - Chemicals,1.000,Chapter 1 - Chemicals,"acid, amino, amino acid, and, carbohydrate, chemical, chemical symbol, fat, for, in, occur, symbol, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up,"and, chemical, chemical symbol, for, in, symbol, the"
One of the following is NOT a gland found in the integument. Which one?,sudiferous gland,mammary gland,pineal gland,sebaceous gland,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.996,Chapter 1 - Chemicals,"a, found, found in, in, in the, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up,"a, found, found in, in, is, of, the"
The energy for muscle contraction is derived from the mechanisms below EXCEPT for one. Which one is NOT a method of producing ATP?,anaerobic glycolysis.,aerobic respiration. 8 Muscles 158,direct phosphorylation of ADP by creatinine phosphate.,anaerobic digestion of lactic acid.,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.998,Chapter 1 - Chemicals,"a, energi, for, from, is, muscle, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up,"a, for, is, of, the"
"What is the name for the entry point to the kidney for nerves, blood vessels, ureters and lymphatics?",calyx,hilus,pelvis,pyramid,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.996,Chapter 1 - Chemicals,"and, for, is, name, the, to",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"and, for, is, the"
"Given that the speciﬁ c gravity of a urine sample is 1.009, which of the follow- ing statements is correct?",the patient is dehydrated,the sample contains 1.009 mmol/L of dissolved particles,the sample contains 1.009 millimole of dissolved solutes,the urine has a density of 1.009 g/ml,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.989,Chapter 1 - Chemicals,"a, c, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"a, c, is, of, the"
Which are the two most common types of white blood cells?,neutrophils and lymphocytes,erythrocytes and neutrophils,neutrophils and eosinophils,monocytes and lymphocytes,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.997,Chapter 1 - Chemicals,"are, are the, cell, common, most, most common, of, the, two, white",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up,"are, are the, cell, common, most, most common, of, the"
Which of the following materials is found in the walls of capillaries?,endothelium,elastic fibres,collagen fibres,smooth muscle,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.996,Chapter 1 - Chemicals,"found, found in, in, in the, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_9::9_3_diffusion_transport_of_oxygen_heads_up,"found, found in, in, is, of, the"
Which of the following is found in the walls of capillaries?,endothelial cells and basement membrane,tunica externa,tunica media,smooth muscle,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.997,Chapter 1 - Chemicals,"found, found in, in, in the, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up; chapter_9::9_3_diffusion_transport_of_oxygen_heads_up,"found, found in, in, is, of, the"
Pressure is a quantity derived from force and the area in contact with the force. What is it that pressure measures?,the force being exerted on an area.,the force divided by the area.,the force multiplied by the area.,the force divided by the area squared.,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.995,Chapter 1 - Chemicals; Chapter 16 - Endocrine System,"a, and, from, in, is, the, with",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, and, in, is, the"
Which of the following sentences best represents a statement of the Bernoulli effect? Pressure in a…,flowing fluid is greatest where its speed is greatest.,fluid acts equally in all directions.,flowing fluid is lowest where its speed is lowest.,flowing fluid is lowest where its speed is greatest.,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.991,Chapter 1 - Chemicals; Chapter 16 - Endocrine System,"a, in, of, represent, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"a, in, of, represent, the"
Too much salt (sodium chloride) in the diet increases blood osmolarity and can cause increased arterial blood pressure. Which of the following is NOT a way that salt affects blood pressure?,Salt causes peripheral vasoconstriction.,Salt stimulates thirst.,Salt stimulates ADH secretion.,Salt causes fluid shift from the intracellular fluid to the extracellular fluid.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.998,Chapter 1 - Chemicals; Chapter 16 - Endocrine System,"a, and, in, in the, is, of, salt, sodium, the, too",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_9::9_x_control_of_breathing_heads_up,"a, and, in, is, of, sodium, the"
What is the last part of a nerve cell that is involved when a nerve impulse passes to another cell?,synaptic knob,axon hillock,dendrite,axon,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.997,Chapter 1 - Chemicals,"a, cell, is, of, the, to, when",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up,"a, cell, is, of, the"
Spinal nerves are formed from a dorsal root and a ventral root. What is true of the ventral root?,they contain sensory neurons carrying afferent impulses,they contain sensory neurons carrying efferent impulses,they contain motor neurons carrying afferent impulses,they contain motor neurons carrying efferent impulses,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.994,Chapter 1 - Chemicals,"a, and, are, form, from, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, and, are, is, of, the"
Two ways that cells can communicate within the body are by synaptic commu- nication or by endocrine communication. A difference between the two is:,endocrine communication involves a chemical messenger whereas synaptic communication does not.,the action caused by synaptic communication may persist for several hours whereas that caused by endocrine communication persists for several minutes.,endocrine communication controls cellular activities in distant tissues whereas synaptic communication affects the adjacent cell.,synaptic communication occurs between adjacent cells whereas endocrine communication occurs between cells of the same tissue.,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.999,Chapter 1 - Chemicals,"a, are, bodi, by, cell, is, or, the, the bodi, two",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_16::16_4_pituitary_gland_hypothalamus_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, are, bodi, by, cell, is, the"
What is the function of the tensor tympani and stapedius muscles in the middle ear?,To protect the tympanic membrane and ossicles from excessively loud noises.,To increase sound intensity by resonating for sounds with frequencies near 3000 Hz.,To amplify the sound intensity that reaches the oval window.,To cause the sound energy of waves in air to be transmitted into the cochlear ﬂ uid.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.998,Chapter 1 - Chemicals,"and, function, function of, in, in the, is, muscle, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"and, in, is, of, the"
"Given the formulae: speed = frequency × wavelength (v = fλ) and frequency is one over the period (f = 1/T), what is the wavelength of a light wave (speed = 3 × 10 8 m/s) whose period is 2 × 10−15 seconds?",1.5 × 10−7 m,6 × 10−7 m,1.67 × 106 m,1.5 × 1023 m,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.996,Chapter 1 - Chemicals,"2, 3, a, and, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, and, is, of, the"
"As the frequency of a sound in air is made to decrease, which of the following will happen?",The period will increase.,The wavelength will decrease.,The amplitude will decrease.,The velocity will decrease.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.995,Chapter 1 - Chemicals,"a, in, is, made, of, the, to",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"a, in, is, made, of, the"
Why is increasing the distance between yourself and a source of radiation is an effective way of reducing your exposure? Because:,the amount of exposure to radiation is inversely proportional to distance.,the intensity of radiation decreases as the square of the distance.,the intensity of radiation decreases exponentially with distance.,an expanse of air is an effective shield for gamma and x radiation.,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.992,Chapter 1 - Chemicals,"a, and, is, of, source, source of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_9::9_x_control_of_breathing_heads_up,"a, and, is, of, the"
Which statement is correct? Radioactivity is the emission from the nucleus of an atom of:,electrons or beta particles or gamma rays.,alpha or beta particles or X rays.,electrons or beta particles or X rays.,alpha or beta particles or gamma rays.,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.994,Chapter 1 - Chemicals,"atom, atom of, from, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"atom, is, of, the"
Why is a shield made of lead effective in reducing the exposure to gamma rays? Because the,lead shield absorbs all of the gamma rays.,number of gamma rays absorbed increases exponentially with the thickness of the shield.,number of gamma rays absorbed increases in an inverse square fashion with thickness.,lead shield reflects all the gamma rays.,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.993,Chapter 1 - Chemicals,"a, in, is, made, made of, of, the, to",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, in, is, made, made of, of, the"
Why are radioactive isotopes of the stable elements that occur normally in the body useful for tracing metabolic pathways? Because,such isotopes undergo chemical reactions that are identical to those of sta- ble isotopes.,radioisotopes are indistinguishable from non-radioactive isotopes of the same element.,nuclear radiation can be detected outside the body and be used to produce an image of internal structures.,radioactive forms of elements that exist naturally in the body do not pro-duce toxic effects when used as a radiopharmaceutical.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.999,Chapter 1 - Chemicals,"are, bodi, element, for, in, in the, in the bodi, occur, of, the, the bodi",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up,"are, bodi, element, for, in, of, the"
"Given Ohm’s law i.e. potential difference (V) is the product of current (I) and resistance (R), which of the following statements is true? If potential difference is ﬁ xed (at say, 240 V):",a high resistance means that a low current will ﬂ ow.,a high resistance means that a high current will ﬂ ow.,a low resistance means that a low current will ﬂ ow.,current will be ﬁ xed whatever the resistance.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.994,Chapter 1 - Chemicals,"and, at, is, of, s, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_9::9_x_control_of_breathing_heads_up,"and, is, of, the"
In which of the following situations is an unbalanced force acting on a patient’s body? When the patient is:,lying stationary and supine on the bed.,lying stationary and supine on the bed while the bed is being pushed a con- stant speed along a straight corridor.,being assisted to sit still and upright on the edge of the bed.,lying stationary and supine on the bed while the bed is being pushed around a corner in a corridor.,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.997,Chapter 1 - Chemicals,"a, bodi, in, is, of, s, the, when",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up,"a, bodi, in, is, of, the"
"Traction forces may be represented by vectors. In Hamilton-Russell traction, which of the following vectors is equal in magnitude to the traction force?",The component of the patient’s weight that is perpendicular to the bed.,The component of the patient’s weight that is parallel to the bed.,The vector in A. subtracted from the patient’s weight.,The resulting vector when the vectors in A. and B. are added.,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.996,Chapter 1 - Chemicals; Chapter 2 - Classification,"by, in, is, of, represent, represent by, the, to",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up,"by, in, is, of, represent, represent by, the"
"Fixed traction may be applied by a device such as a ‘Thomas splint’. In this case, the counter-traction force is supplied by",the push of the appliance on a ﬁ xed point on the body (such as the ischial tuberosity).,an adhesive bandage wrapped around the lower leg.,the pull of a wire that is made taut by turning a wingnut attached to the patient’s foot.,the weight of the patient’s leg and the friction between the patient and the bed.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.999,Chapter 1 - Chemicals,"., a, by, by a, fix, in, is, such, suppli, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up,"., a, by, by a, in, is, the"
"Consider a person whose diet provides a daily energy intake of 10,500 kJ and whose daily activities result in their body consuming 9500 kJ of energy daily. If this situation continues for several months the possible outcome would be:",a gradual rise in basal metabolic rate.,The person increases their mass by several kilograms of fat tissue,"The energy requirements of daily activities will rise to consume 10,500 kJ",An increase in radiation from the body to dissipate excess energy,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.997,Chapter 1 - Chemicals,"a, and, bodi, energi, for, in, of, the, their",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up,"a, and, bodi, for, in, of, the"
"In order to lose body fat, diet and exercise must be organized so that the energy value of the food intake is",less than the energy used daily.,more than the energy used daily.,equal to the daily energy use.,greater than the daily exercise.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.999,Chapter 1 - Chemicals; Chapter 2 - Classification,"REGEX:\b(binomial|genus|species|kingdom|phylum|order|family|taxonomy|vertebrate|invertebrate)\b, and, bodi, energi, fat, in, is, lose, of, the, to",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"REGEX:\b(binomial|genus|species|kingdom|phylum|order|family|taxonomy|vertebrate|invertebrate)\b, and, bodi, in, is, of, the"
Two identical beakers hold 100 ml and 200 ml of water at 20 °C. They are heated for one minute each using the same Bunsen burner ﬂ ame and their tem- perature is measured. What will their temperatures be?,the same but the heat transferred to them will be different.,the same and so will be the heat transferred to them.,different but the heat transferred to them will be the same,different and so will be the heat transferred to them.,C,,,,,,,,,,,,,Chapter 1 - Chemicals,1.000,Chapter 1 - Chemicals,"20, and, and their, are, at, each, for, is, of, the, their, two, us, water",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up,"and, are, each, for, is, of, the"
Which of the following would be the main mechanism of heat loss for a student sitting in a lecture theatre while attending a lecture?,conduction,radiation,convection,evaporation of perspiration,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.996,Chapter 1 - Chemicals; Chapter 2 - Classification,"a, for, heat, in, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.999,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, for, in, of, the"
Which one of the following cell types is found in epithelial tissue?,plasma cells,leucocytes,keratinocytes,chondroblasts,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.987,Chapter 1 - Chemicals,"cell, found, found in, in, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up,"cell, found, found in, in, is, of, the"
Which of the following is NOT found in the plasma membrane?,proteins,cholesterol,endoplasmic reticulum,phospholipids,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.993,Chapter 1 - Chemicals,"found, found in, in, in the, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"found, found in, in, is, of, the"
Which one of the following cell types is found in epithelial tissue?,mast cells,adipocytes,chondroblasts,keratinocytes,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.987,Chapter 1 - Chemicals,"cell, found, found in, in, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up,"cell, found, found in, in, is, of, the"
Which one of the following cell types is found in epithelial tissue?,mast cells,adipocytes,chondroblasts,melanocytes,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.987,Chapter 1 - Chemicals,"cell, found, found in, in, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up,"cell, found, found in, in, is, of, the"
One of the functions of integral proteins in cell membranes is to:,maintain the rigid structure of the cell,support mechanically the phospholipids,interact with the cytoplasm,form channels for transport functions,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.999,Chapter 1 - Chemicals,"cell, function, function of, in, in cell, is, of, protein, protein in, the, to",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_1::1_9_proteins_heads_up; chapter_9::9_3_diffusion_transport_of_oxygen_heads_up; chapter_9::9_x_control_of_breathing_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"cell, in, in cell, is, of, the"
"What does the standard deviation of the mean represent? For values that are normally distributed, it represents:",the value above and below the mean that includes 68 % of all data values,the difference between the highest data value and the lowest data value,the average of the difference between each data value and the mean value.,the spread of the normal distribution.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.981,Chapter 1 - Chemicals,"are, for, of, represent, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"are, for, of, represent, the"
"A solution of 5 % glucose is used for an infusion. Over a 2 hour period, 300 ml of the solution were used. How much glucose in grams was infused?",5 gm,12.5 gm,15.0 gm,50 gm,C,,,,,,,,,,,,,Chapter 1 - Chemicals,1.000,Chapter 1 - Chemicals,"2, a, for, glucose, in, is, of, solution, the, us",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up,"a, for, in, is, of, the"
A one litre IV bag contains 0.18 % sodium chloride and 4 % glucose. What mass of solutes would be dissolved in 100 ml of the solution?,0.18 g of sodium chloride and 4 g of glucose,1.8 g of sodium chloride and 4 g of glucose,1.8 g of sodium chloride and 40 g of glucose,18 g of sodium chloride and 40 g of glucose,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.992,Chapter 1 - Chemicals,"a, and, contain, in, of, sodium, solution, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up,"a, and, in, of, sodium, the"
In what form is most of the lipid component of our food in?,triglycerols,polysaccharides,complex carbohydrates,polypeptides,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.996,Chapter 1 - Chemicals,"form, in, is, lipid, most, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_9::9_3_diffusion_transport_of_oxygen_heads_up; chapter_9::9_x_control_of_breathing_heads_up,"in, is, most, of, the"
"Which is the most superﬁ cial layer of the integument that also has capillaries, lymphatics and sensory neurons?",reticular dermal layer,papillary dermal layer,stratum granulosum,stratum lucidum,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.986,Chapter 1 - Chemicals,"and, is, layer, most, of, the, the most",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"and, is, most, of, the, the most"
Which of the listed bones is the most inferior?,ethmoid,sphenoid,femoid,hyoid,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.985,Chapter 1 - Chemicals,"is, list, most, of, the, the most",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"is, list, most, of, the, the most"
Where are the semimembranosus and semitendinosus muscles located? In the:,seminal vesicle,thigh,forearm,back,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.990,Chapter 1 - Chemicals,"and, are, are the, in, in the, muscle, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"and, are, are the, in, the"
Which of these events is necessary for the contraction of a muscle cell?,the shortening of myoﬁ laments.,the conversion of ADP & HPO 4 2− to ATP in the cross-bridge.,Ca 2+ binding to troponin causing it to change shape.,the movement of ACh from the sarcolemma to the axon terminal.,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.992,Chapter 1 - Chemicals,"a, cell, for, is, muscle, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up,"a, cell, for, is, of, the"
Which of these events is necessary for the contraction of a muscle cell?,the shortening of myosin molecules.,the hydrolysis of ATP to ADP & HPO 4 2− in the myosin cross-bridge.,Ca 2+ binding to tropomyosin causing it to change shape.,the movement of Ca 2+ from the sarcoplasm into the sarcoplasmic reticulum.,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.992,Chapter 1 - Chemicals,"a, cell, for, is, muscle, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up,"a, cell, for, is, of, the"
"In the haemostasis process, what forms as a result of the extrinsic and intrinsic pathways?",fibrin,thrombin,a platelet plug,prothrombinase,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.990,Chapter 1 - Chemicals,"a, and, form, in, in the, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, and, in, of, the"
"When cardiac ejection ceases during diastole, what is the most important factor maintaining blood flow in arteries of the body?",Contraction of skeletal muscle,Closing the venous valves,Elastic recoil of the arteries close to heart,Contraction of the atria,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.995,Chapter 1 - Chemicals,"bodi, in, is, most, of, the, the bodi, the most, when",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up,"bodi, in, is, most, of, the, the most"
What function is served by the goblet/mucus cells of the bronchial “tree”?,they trap small inhaled particles.,they secrete mucus onto the surface of the airways,they increase the surface area available for gas exchange.,they move mucus up the bronchial tree.,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.992,Chapter 1 - Chemicals,"REGEX:\b(alveol\w+|bronch\w+|diaphragm|haemoglobin|hemoglobin)\b, by, cell, function, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"REGEX:\b(alveol\w+|bronch\w+|diaphragm|haemoglobin|hemoglobin)\b, by, cell, is, of, the"
Where are the cell bodies of somatic motor neurones found?,in the peripheral nervous system,in the central nervous system,in the dorsal root ganglia,in the spinal cord,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.982,Chapter 1 - Chemicals,"are, are the, bodi, cell, found, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up,"are, are the, bodi, cell, found, of, the"
